currentTimestamp,moving,storage,onStation,problemStation,goodStation,empty,low,good,high,full
1782,391,0,16441,476,706,123,194,739,89,37
1783,391,0,16441,476,706,123,194,739,89,37
1784,390,0,16442,476,706,123,194,739,89,37
1785,389,0,16443,476,706,123,194,739,89,37
1786,388,0,16444,476,706,122,195,739,89,37
1787,388,0,16444,476,706,122,195,739,89,37
1788,386,0,16446,476,706,122,195,739,89,37
1789,386,0,16446,476,706,122,195,739,89,37
1790,387,0,16445,476,706,122,195,739,89,37
1791,386,0,16446,476,706,121,196,739,89,37
1792,385,0,16447,476,706,121,196,739,89,37
1793,386,0,16446,476,706,122,195,739,89,37
1794,385,0,16447,476,706,122,195,739,89,37
1795,384,0,16448,476,706,122,195,739,89,37
1796,384,0,16448,476,706,122,195,739,89,37
1797,384,0,16448,476,706,121,196,739,89,37
1798,384,0,16448,476,706,121,196,739,89,37
1799,384,0,16448,476,706,121,196,739,89,37
